['0.010263', '0.001138', '0.000777', '0.003259', '0.000880', '0.001463', '0.001069', '0.002850', '0.000829', '0.000660', '0.000740', '0.001618', '0.001488', '0.001033', '0.001100', '0.001594', '0.001330', '0.001017', '0.001001', '0.000953', '0.000876', '0.001060', '0.001517', '0.000971', '0.000885', '0.000545', '0.001004', '0.000927', '0.000616', '0.000533', '0.000972', '0.000895', '0.000700', '0.000438', '0.000322', '0.000373', '0.000325', '0.000408', '0.000530', '0.000512', '0.000361', '0.000270', '0.000261', '0.000119', '0.000121', '0.000269', '0.000341', '0.000217', '0.000210', '0.000130', '0.000418', '0.000094', '0.000186', '0.000101', '0.000510', '0.000128', '0.000279', '0.931349', '0.012585']
['0.011077', '0.001173', '0.000969', '0.003682', '0.000992', '0.001433', '0.001159', '0.003244', '0.000806', '0.000723', '0.000739', '0.001821', '0.001538', '0.001275', '0.001189', '0.001588', '0.001474', '0.001179', '0.001185', '0.000904', '0.000873', '0.001287', '0.001992', '0.001048', '0.000910', '0.000591', '0.001457', '0.001235', '0.000401', '0.000699', '0.001467', '0.001167', '0.000639', '0.000441', '0.000423', '0.000549', '0.000357', '0.000439', '0.000595', '0.000784', '0.000375', '0.000271', '0.000282', '0.000138', '0.000143', '0.000305', '0.000337', '0.000323', '0.000273', '0.000152', '0.000479', '0.000079', '0.000207', '0.000119', '0.000455', '0.000136', '0.000312', '0.924626', '0.013433']
['0.014471', '0.000903', '0.000936', '0.006376', '0.001361', '0.001939', '0.001367', '0.005565', '0.000968', '0.000815', '0.000750', '0.002297', '0.002190', '0.001573', '0.001508', '0.002004', '0.001996', '0.001340', '0.001393', '0.001077', '0.000974', '0.001417', '0.002459', '0.001204', '0.001184', '0.000759', '0.001945', '0.001990', '0.000325', '0.000835', '0.002090', '0.001538', '0.000741', '0.000602', '0.000463', '0.000602', '0.000413', '0.000537', '0.000694', '0.000956', '0.000534', '0.000313', '0.000387', '0.000154', '0.000162', '0.000357', '0.000484', '0.000419', '0.000396', '0.000277', '0.000806', '0.000156', '0.000286', '0.000213', '0.000744', '0.000328', '0.000481', '0.896045', '0.019846']
['0.018667', '0.001240', '0.001376', '0.008135', '0.001734', '0.002232', '0.001776', '0.007760', '0.001203', '0.000937', '0.000998', '0.002788', '0.002602', '0.002101', '0.001893', '0.002585', '0.002793', '0.001640', '0.002165', '0.001490', '0.001065', '0.001682', '0.003852', '0.001657', '0.001126', '0.000712', '0.002652', '0.002602', '0.000525', '0.000998', '0.002771', '0.002468', '0.000956', '0.000737', '0.000623', '0.001120', '0.000528', '0.000600', '0.000998', '0.001745', '0.000764', '0.000617', '0.000548', '0.000272', '0.000303', '0.000509', '0.000628', '0.000611', '0.000528', '0.000417', '0.000995', '0.000211', '0.000484', '0.000261', '0.001162', '0.000417', '0.000673', '0.863499', '0.026816']
['0.008944', '0.000689', '0.000672', '0.004293', '0.000776', '0.001112', '0.000926', '0.003793', '0.000670', '0.000522', '0.000536', '0.001702', '0.001484', '0.000918', '0.001055', '0.001462', '0.001388', '0.000869', '0.000828', '0.000792', '0.000812', '0.001055', '0.001544', '0.000989', '0.000861', '0.000500', '0.001243', '0.001325', '0.000333', '0.000710', '0.001126', '0.001164', '0.000710', '0.000486', '0.000355', '0.000342', '0.000281', '0.000421', '0.000530', '0.000530', '0.000484', '0.000314', '0.000235', '0.000085', '0.000063', '0.000287', '0.000366', '0.000232', '0.000180', '0.000120', '0.000484', '0.000046', '0.000104', '0.000090', '0.000522', '0.000142', '0.000208', '0.930869', '0.011742']
['0.007831', '0.000706', '0.000602', '0.003140', '0.000648', '0.001074', '0.000942', '0.003218', '0.000529', '0.000443', '0.000401', '0.001287', '0.001168', '0.000972', '0.000869', '0.001247', '0.001103', '0.000892', '0.000746', '0.000706', '0.000909', '0.000971', '0.001458', '0.000733', '0.000832', '0.000589', '0.001185', '0.001212', '0.000339', '0.000666', '0.001137', '0.000976', '0.000572', '0.000416', '0.000368', '0.000320', '0.000249', '0.000455', '0.000518', '0.000514', '0.000368', '0.000240', '0.000234', '0.000071', '0.000092', '0.000234', '0.000246', '0.000215', '0.000232', '0.000146', '0.000389', '0.000063', '0.000117', '0.000075', '0.000414', '0.000173', '0.000224', '0.940184', '0.010058']
['0.015841', '0.000936', '0.001071', '0.007545', '0.001424', '0.002174', '0.001393', '0.005972', '0.000942', '0.000750', '0.000711', '0.002507', '0.002383', '0.001858', '0.001514', '0.002025', '0.002109', '0.001277', '0.001779', '0.001052', '0.000998', '0.001692', '0.002834', '0.001294', '0.001142', '0.000595', '0.001855', '0.002453', '0.000429', '0.000976', '0.002230', '0.001898', '0.001057', '0.000742', '0.000510', '0.000894', '0.000389', '0.000615', '0.001043', '0.001252', '0.000775', '0.000502', '0.000414', '0.000206', '0.000206', '0.000485', '0.000736', '0.000589', '0.000443', '0.000321', '0.000981', '0.000152', '0.000341', '0.000195', '0.000987', '0.000420', '0.000578', '0.884857', '0.021827']
['0.019560', '0.001036', '0.001304', '0.009109', '0.001702', '0.002590', '0.001705', '0.007439', '0.001269', '0.000980', '0.000901', '0.002703', '0.002684', '0.001951', '0.002089', '0.002162', '0.002384', '0.001502', '0.002300', '0.001483', '0.000950', '0.001770', '0.003959', '0.001662', '0.001142', '0.000536', '0.002647', '0.003109', '0.000576', '0.000877', '0.002831', '0.002406', '0.001066', '0.000698', '0.000639', '0.001245', '0.000622', '0.000644', '0.000925', '0.001867', '0.000852', '0.000658', '0.000487', '0.000271', '0.000265', '0.000557', '0.000817', '0.000617', '0.000668', '0.000436', '0.001147', '0.000216', '0.000457', '0.000284', '0.001375', '0.000452', '0.000763', '0.859704', '0.028317']
['0.010050', '0.001051', '0.000803', '0.004627', '0.001076', '0.001868', '0.001056', '0.003403', '0.000676', '0.000448', '0.000572', '0.001725', '0.001613', '0.001363', '0.001246', '0.001584', '0.001474', '0.000900', '0.000854', '0.000941', '0.001047', '0.001199', '0.001560', '0.001051', '0.001217', '0.000761', '0.001244', '0.001350', '0.000409', '0.001099', '0.001213', '0.001060', '0.000989', '0.000776', '0.000371', '0.000224', '0.000377', '0.000523', '0.000661', '0.000554', '0.000471', '0.000321', '0.000276', '0.000070', '0.000164', '0.000315', '0.000429', '0.000361', '0.000226', '0.000153', '0.000458', '0.000077', '0.000145', '0.000108', '0.000510', '0.000270', '0.000342', '0.923787', '0.013200']
['0.010634', '0.000931', '0.000882', '0.005015', '0.001128', '0.001972', '0.001222', '0.003977', '0.000597', '0.000533', '0.000523', '0.001659', '0.001622', '0.001454', '0.001215', '0.001525', '0.001356', '0.001020', '0.000988', '0.000821', '0.000941', '0.001276', '0.001824', '0.001020', '0.001069', '0.000619', '0.001762', '0.001528', '0.000394', '0.000978', '0.001612', '0.001245', '0.000840', '0.000581', '0.000407', '0.000335', '0.000323', '0.000520', '0.000729', '0.000660', '0.000508', '0.000342', '0.000257', '0.000079', '0.000126', '0.000310', '0.000471', '0.000374', '0.000281', '0.000234', '0.000427', '0.000079', '0.000180', '0.000126', '0.000557', '0.000283', '0.000382', '0.919741', '0.014627']
